Date,Nifty,SP500,Crude,EURUSD
Dec-11-2006,3849.50,1409.842706,66.3,0.75125
Dec-12-2006,3716.90,1413.038248,66.06,0.75585
Dec-13-2006,3765.20,1411.559986,65.92,0.75545
Dec-14-2006,3843.05,1413.21426,66.33,0.75595
Dec-15-2006,3888.65,1425.485673,67.18,0.75975
Dec-18-2006,3928.75,1427.085767,67.19,0.76415
Dec-19-2006,3832.00,1422.476576,65.94,0.76485
Dec-20-2006,3815.55,1425.551434,66.71,0.75945
Dec-21-2006,3833.50,1423.526156,67.61,0.75825
Dec-22-2006,3871.15,1418.304226,67.18,0.75945
Dec-26-2006,3940.50,1410.764768,67.09,0.76015
Dec-27-2006,3974.25,1416.903986,66.37,0.76155
Dec-28-2006,3970.55,1426.835837,65.25,0.76195
Dec-29-2006,3966.40,1424.725544,65.21,0.76075
Jan-02-2007,4007.40,1418.300486,65.56,0.75785
Jan-03-2007,4024.05,1418.300486,65.56,0.75265
Jan-04-2007,3988.80,1416.60204,62.91,0.75905
Jan-05-2007,3983.40,1418.341193,60.84,0.76405
Jan-08-2007,3933.40,1409.707052,62.33,0.76975
Jan-09-2007,3911.40,1412.842838,62.66,0.76895
Jan-10-2007,3850.30,1412.113612,62.71,0.76935
Jan-11-2007,3942.25,1414.849926,61.4,0.77235
Jan-12-2007,4052.45,1423.824986,59.67,0.77545
Jan-15-2007,4078.40,1430.732619,60.8,0.77335
Jan-16-2007,4080.50,1430.732619,60.8,0.77335
Jan-17-2007,4076.45,1431.902848,60.2,0.77295
Jan-18-2007,4109.05,1430.618701,60.64,0.77265
Jan-19-2007,4090.15,1426.368554,59.63,0.77245
Jan-22-2007,4102.45,1430.503613,60.42,0.77155
Jan-23-2007,4066.10,1422.954953,59.99,0.77175
Jan-24-2007,4089.90,1427.988746,61.12,0.76755
Jan-25-2007,4147.70,1440.131307,61.02,0.77165
Jan-29-2007,4124.45,1423.903619,60.27,0.77075
Jan-31-2007,4082.70,1420.620938,59.83,0.77295
Feb-01-2007,4137.20,1438.242887,62.98,0.76885
Feb-02-2007,4183.50,1445.944488,62.34,0.76795
Feb-05-2007,4215.35,1448.390177,64.24,0.77075
Feb-06-2007,4195.90,1446.987398,64.02,0.77345
Feb-07-2007,4224.25,1447.996971,63.54,0.77145
Feb-08-2007,4223.40,1450.015787,62.37,0.76815
Feb-09-2007,4187.40,1448.306941,64.3,0.76715
Feb-12-2007,4058.30,1438.06104,64.19,0.76955
Feb-13-2007,4044.55,1433.371895,62.76,0.77135
Feb-14-2007,4047.10,1444.262885,63.67,0.76805
Feb-15-2007,4146.20,1455.301114,62.08,0.76185
Feb-19-2007,4164.55,1456.812462,61.47,0.76095
Feb-20-2007,4106.95,1455.537998,62.63,0.76065
Feb-21-2007,4096.20,1459.684218,61.98,0.76115
Feb-22-2007,4040.00,1457.62767,63.22,0.76165
Feb-23-2007,3938.95,1456.38138,64.92,0.76095
Feb-26-2007,3942.00,1451.194,66.06,0.75935
Feb-27-2007,3893.90,1449.374751,66.25,0.75935
Feb-28-2007,3745.30,1399.042264,66.42,0.75525
Mar-01-2007,3811.20,1406.819009,67.34,0.75665
Mar-02-2007,3726.75,1403.166934,67.16,0.75925
Mar-05-2007,3576.50,1387.165658,66.37,0.75855
Mar-06-2007,3655.65,1374.122438,65.34,0.76285
Mar-07-2007,3626.85,1395.408124,66.14,0.76275
Mar-08-2007,3761.65,1391.967131,66.97,0.76065
Mar-09-2007,3718.00,1401.891859,66.67,0.76135
Mar-12-2007,3734.60,1402.846423,65.72,0.76225
Mar-13-2007,3770.55,1406.601496,65.33,0.75825
Mar-14-2007,3641.10,1377.95005,65.21,0.75685
Mar-15-2007,3643.60,1387.17148,65.67,0.75535
Mar-16-2007,3608.55,1392.27916,65.11,0.75525
Mar-19-2007,3678.90,1386.945078,65.09,0.75105
Mar-20-2007,3697.60,1402.058357,65.38,0.75235
Mar-21-2007,3764.55,1410.93626,65.23,0.75235
Mar-22-2007,3875.90,1435.042497,65.86,0.75155
Mar-23-2007,3861.05,1434.536503,66.94,0.74875
Mar-26-2007,3819.95,1436.11257,66.62,0.75175
Mar-28-2007,3761.10,1437.496237,67.48,0.75025
Mar-29-2007,3798.10,1417.227987,67.42,0.74935
Mar-30-2007,3821.55,1422.531866,67.19,0.75005
Apr-02-2007,3633.60,1420.863768,66.15,0.74665
Apr-03-2007,3690.65,1424.55413,66.8,0.74815
Apr-04-2007,3733.25,1437.774169,66.9,0.74775
Apr-05-2007,3752.00,1439.366164,67.5,0.74775
Apr-09-2007,3843.50,1443.75557,67.91,0.74465
Apr-10-2007,3848.15,1444.608514,67.32,0.74805
Apr-11-2007,3862.65,1448.38665,68.2,0.74375
Apr-12-2007,3829.85,1438.871418,68.09,0.74405
Apr-13-2007,3917.35,1447.802338,68.91,0.74115
Apr-16-2007,4013.35,1452.845773,68.6,0.74055
Apr-17-2007,3984.95,1468.473596,67.45,0.73795
Apr-18-2007,4011.60,1471.480978,66.9,0.73685
Apr-19-2007,3997.65,1472.503465,67.38,0.73625
Apr-20-2007,4083.55,1470.733962,66.97,0.73495
Apr-23-2007,4085.10,1484.350385,67.54,0.73545
Apr-24-2007,4141.80,1480.931383,68.28,0.73715
Apr-25-2007,4167.30,1480.410099,67.05,0.73385
Apr-26-2007,4177.85,1495.41773,68.33,0.73235
Apr-27-2007,4083.50,1494.250351,67.7,0.73535
Apr-30-2007,4087.90,1494.06758,68.8,0.73495
May-03-2007,4150.85,1482.367321,68.2,0.73245
May-04-2007,4117.35,1502.390677,68.22,0.73705
May-07-2007,4111.15,1505.616902,67.87,0.73615
May-08-2007,4077.00,1509.48377,67.38,0.73455
May-09-2007,4079.30,1507.71864,67.42,0.73925
May-10-2007,4066.80,1512.579598,67.29,0.73785
May-11-2007,4076.65,1491.469432,67.36,0.74055
May-14-2007,4134.30,1505.845575,67.85,0.73955
May-15-2007,4120.30,1503.146292,67.39,0.73865
May-16-2007,4170.95,1501.186815,67.78,0.73545
May-17-2007,4219.55,1514.143034,67.56,0.73665
May-18-2007,4214.50,1512.748778,68.49,0.74115
May-21-2007,4260.90,1522.748045,68.3,0.73985
May-22-2007,4278.10,1525.101319,68.92,0.74295
May-23-2007,4246.20,1524.118009,67.99,0.74295
May-24-2007,4204.90,1522.275367,68.57,0.74165
May-25-2007,4248.15,1507.511496,68.7,0.74475
May-28-2007,4256.55,1515.733678,69.09,0.74305
May-29-2007,4293.25,1515.733678,69.09,0.74335
May-30-2007,4249.65,1518.113082,68.04,0.74115
May-31-2007,4295.80,1530.230821,68.43,0.74495
Jun-01-2007,4297.05,1530.621161,68.73,0.74275
Jun-04-2007,4267.05,1536.335756,69.55,0.74415
Jun-05-2007,4284.65,1539.181823,70.11,0.74145
Jun-06-2007,4198.25,1530.946135,69.7,0.73975
Jun-07-2007,4179.50,1517.378557,70.16,0.74045
Jun-08-2007,4145.00,1490.718814,70.6,0.74295
Jun-11-2007,4145.60,1507.672846,69.06,0.74895
Jun-12-2007,4155.20,1509.120835,70.52,0.74845
Jun-13-2007,4113.05,1492.996088,70.59,0.75065
Jun-14-2007,4170.00,1515.673263,71.13,0.75205
Jun-15-2007,4171.45,1522.974181,71.48,0.75115
Jun-18-2007,4147.10,1532.908138,71.61,0.74815
Jun-19-2007,4214.30,1531.045482,71.77,0.74615
Jun-20-2007,4248.65,1533.704557,71.36,0.74555
Jun-21-2007,4267.40,1512.8383,70.92,0.74455
Jun-22-2007,4252.05,1522.185691,70.5,0.74615
Jun-25-2007,4259.40,1502.560408,70.96,0.74435
Jun-26-2007,4285.70,1497.740712,71.69,0.74355
Jun-27-2007,4263.95,1492.892953,70.21,0.74275
Jun-28-2007,4282.00,1506.34457,70.05,0.74455
Jun-29-2007,4318.30,1505.711807,69.62,0.74245
Jul-02-2007,4313.75,1503.348596,71.08,0.74015
Jul-03-2007,4357.55,1519.430881,71.9,0.73345
Jul-04-2007,4359.30,1524.871112,71.94,0.73445
Jul-05-2007,4353.95,1524.871112,71.94,0.73395
Jul-06-2007,4384.85,1525.403058,71.77,0.73555
Jul-09-2007,4419.40,1530.440716,72.06,0.73325
Jul-10-2007,4406.05,1531.854384,72.56,0.73385
Jul-11-2007,4387.15,1510.11617,73.03,0.72885
Jul-12-2007,4446.15,1518.755579,72.81,0.72655
Jul-13-2007,4504.55,1547.700532,72.68,0.72645
Jul-16-2007,4512.15,1552.49783,73.16,0.72525
Jul-17-2007,4496.75,1549.523326,72.37,0.72535
Jul-18-2007,4499.55,1549.368089,71.26,0.72555
Jul-19-2007,4562.10,1546.172677,72.01,0.72395
Jul-20-2007,4566.05,1553.077014,71.53,0.72405
Jul-23-2007,4619.35,1534.095264,70.75,0.72315
Jul-24-2007,4620.75,1541.565694,70.72,0.72395
Jul-25-2007,4588.70,1511.037567,70.55,0.72335
Jul-26-2007,4619.80,1518.091311,71.22,0.72965
Jul-27-2007,4445.20,1482.664793,70.26,0.72905
Jul-30-2007,4440.05,1458.951929,70.6,0.73215
Jul-31-2007,4528.85,1473.910505,70.03,0.73095
Aug-01-2007,4345.85,1455.274778,70.86,0.72995
Aug-02-2007,4356.35,1465.808247,71.27,0.73105
Aug-03-2007,4401.55,1472.197074,71.89,0.73045
Aug-06-2007,4339.50,1433.05791,71.85,0.72575
Aug-07-2007,4356.35,1467.672848,70.23,0.72455
Aug-08-2007,4462.10,1476.710304,70.74,0.72665
Aug-09-2007,4403.20,1497.48546,70.02,0.72395
Aug-10-2007,4333.35,1453.093729,69.86,0.72975
Aug-13-2007,4373.65,1453.63943,69.59,0.73095
Aug-14-2007,4370.20,1452.916766,68.75,0.73365
Aug-16-2007,4178.60,1426.541046,69.02,0.73645
Aug-17-2007,4108.05,1411.266331,68.1,0.74575
Aug-20-2007,4209.05,1445.943211,68.26,0.74155
Aug-21-2007,4074.90,1445.55154,68.09,0.74215
Aug-22-2007,4153.15,1447.11694,67.51,0.74135
Aug-23-2007,4114.95,1464.066479,67.79,0.73795
Aug-24-2007,4190.15,1462.503049,68.17,0.73695
Aug-27-2007,4302.60,1479.366076,68.38,0.73345
Aug-28-2007,4320.70,1466.787975,68.92,0.73305
Aug-29-2007,4359.30,1432.356634,68.17,0.73365
Aug-30-2007,4412.30,1463.756445,68.02,0.73165
Aug-31-2007,4464.00,1457.639315,67.63,0.73235
Sep-03-2007,4474.75,1473.987912,68.08,0.73325
Sep-04-2007,4479.25,1473.987912,68.08,0.73485
Sep-05-2007,4475.85,1489.417575,68.83,0.73545
Sep-06-2007,4518.60,1472.288658,68.38,0.73245
Sep-07-2007,4509.50,1478.546467,68.69,0.72955
Sep-10-2007,4507.85,1453.552559,69.09,0.72655
Sep-11-2007,4497.05,1451.696629,69.36,0.72495
Sep-12-2007,4496.85,1471.487136,69.96,0.72245
Sep-13-2007,4528.95,1471.55562,70.3,0.71965
Sep-14-2007,4518.00,1483.949257,69.45,0.72005
Sep-17-2007,4494.65,1484.254295,69.44,0.72135
Sep-18-2007,4546.20,1476.652433,69.7,0.72135
Sep-19-2007,4732.35,1519.778905,69.53,0.72115
Sep-20-2007,4747.55,1529.028064,70.17,0.71665
Sep-21-2007,4837.55,1518.746351,70.79,0.70945
Sep-24-2007,4932.20,1525.749043,71.65,0.71045
Sep-25-2007,4938.85,1517.734703,72.54,0.71015
Sep-26-2007,4940.50,1517.214631,72.18,0.70765
Sep-27-2007,5000.55,1525.423446,71.61,0.70815
Sep-28-2007,5021.35,1531.376588,71.91,0.70685
Oct-01-2007,5068.95,1526.74673,71.3,0.70265
Oct-03-2007,5210.80,1547.035101,70.94,0.70255
Oct-04-2007,5208.65,1539.594969,70.86,0.70715
Oct-05-2007,5185.85,1542.837899,72.63,0.70745
Oct-08-2007,5085.10,1557.593104,73.34,0.70715
Oct-09-2007,5327.25,1552.58286,72.38,0.71095
Oct-10-2007,5441.45,1565.152986,73.23,0.70945
Oct-11-2007,5524.85,1562.474296,74.18,0.70675
Oct-12-2007,5428.25,1554.405974,74.52,0.70285
Oct-15-2007,5670.40,1561.800599,74.41,0.70615
Oct-16-2007,5668.05,1548.707645,75.45,0.70375
Oct-17-2007,5559.30,1538.530947,75.44,0.70605
Oct-18-2007,5351.00,1541.241945,74.77,0.70435
Oct-19-2007,5215.30,1540.077576,75.8,0.69985
Oct-22-2007,5184.00,1500.630955,75.32,0.70165
Oct-23-2007,5473.70,1506.330643,75.15,0.70685
Oct-24-2007,5496.15,1519.590851,75.24,0.70225
Oct-25-2007,5568.95,1515.882419,76.38,0.70315
Oct-26-2007,5702.30,1514.404488,77.51,0.69885
Oct-29-2007,5905.90,1535.277461,78.33,0.69505
Oct-30-2007,5868.75,1540.980117,80.62,0.69375
Oct-31-2007,5900.65,1531.018097,78.81,0.69355
Nov-01-2007,5866.45,1549.377318,80.57,0.69135
Nov-02-2007,5932.40,1508.442376,79.76,0.69165
Nov-05-2007,5847.30,1509.651687,81.3,0.68985
Nov-06-2007,5786.50,1502.167935,80.58,0.69145
Nov-07-2007,5782.35,1520.268604,81.88,0.68675
Nov-08-2007,5698.75,1475.620081,82.42,0.68175
Nov-09-2007,5663.25,1474.771424,82.43,0.68035
Nov-12-2007,5617.10,1453.696244,82.53,0.68245
Nov-13-2007,5695.40,1439.181589,81.21,0.68795
Nov-14-2007,5937.90,1481.047287,79.89,0.68535
Nov-15-2007,5912.10,1470.581395,81.15,0.68125
Nov-16-2007,5906.85,1451.151361,80.67,0.68345
Nov-19-2007,5907.65,1458.73929,82.03,0.68325
Nov-20-2007,5780.90,1433.269583,82.99,0.68195
Nov-21-2007,5561.05,1439.703498,84.83,0.67635
Nov-22-2007,5519.35,1416.766885,84.3,0.67415
Nov-23-2007,5608.60,1416.766885,84.3,0.67345
Nov-26-2007,5731.70,1440.700707,85.22,0.67465
Nov-27-2007,5698.15,1407.2152,85.31,0.67305
Nov-28-2007,5617.55,1428.22661,83.69,0.67445
Nov-29-2007,5634.60,1469.021574,82.74,0.67775
Nov-30-2007,5762.75,1469.71688,83.6,0.67715
Dec-03-2007,5865.00,1481.143158,83.07,0.68035
Dec-04-2007,5858.35,1472.415784,84.79,0.68205
Dec-05-2007,5940.00,1462.790174,85.14,0.67775
Dec-06-2007,5954.70,1485.006759,84.17,0.68175
Dec-07-2007,5974.30,1507.344594,85.36,0.68435
Dec-10-2007,5960.60,1504.659551,84.47,0.68235
Dec-11-2007,6097.25,1515.958856,84.54,0.67955
Dec-12-2007,6159.30,1477.647118,85.24,0.68005
Dec-13-2007,6058.10,1486.589954,87.13,0.68095
Dec-14-2007,6047.70,1488.412282,85.81,0.68515
Dec-17-2007,5777.00,1467.952041,85.86,0.69155
Dec-18-2007,5742.30,1445.9026,86.26,0.69585
Dec-19-2007,5751.15,1454.977552,85.28,0.69455
Dec-20-2007,5766.50,1453.001604,85.64,0.69515
Dec-24-2007,5985.10,1460.116691,85.33,0.69735
Dec-26-2007,6070.75,1496.453958,85.92,0.69415
Dec-27-2007,6081.50,1497.660114,86.09,0.68985
Dec-28-2007,6079.70,1476.366485,86.28,0.68495
Dec-31-2007,6138.60,1478.487652,85.59,0.68015
Jan-01-2008,6144.35,1468.355174,85.36,0.68479
Jan-02-2008,6179.40,1468.355174,85.36,0.68515
Jan-03-2008,6178.55,1447.158776,87.54,0.67865
Jan-04-2008,6274.30,1447.163912,88.27,0.67905
Jan-07-2008,6279.10,1411.629733,88.82,0.67675
Jan-08-2008,6287.85,1416.182078,87.43,0.68125
Jan-09-2008,6272.00,1390.187205,87.46,0.67915
Jan-10-2008,6156.95,1409.128453,86.23,0.68195
Jan-11-2008,6200.10,1420.331319,85.45,0.67855
Jan-14-2008,6206.80,1401.016231,85.34,0.67545
Jan-15-2008,6074.25,1416.253605,86.38,0.67175
Jan-16-2008,5935.75,1380.947985,85.73,0.67385
Jan-17-2008,5913.20,1373.200871,85.37,0.68405
Jan-18-2008,5705.30,1333.25124,84.95,0.68075
Jan-21-2008,5208.80,1325.189312,85,0.68285
Jan-22-2008,4899.30,1325.189312,85,0.69235
Jan-23-2008,5203.40,1310.502839,84.66,0.68395
Jan-24-2008,5033.45,1338.598362,83.26,0.68595
Jan-25-2008,5383.35,1352.070245,84.76,0.67865
Jan-28-2008,5274.10,1330.605183,86.4,0.67975
Jan-29-2008,5280.80,1353.97006,87.27,0.67615
Jan-30-2008,5167.60,1362.296534,87.38,0.67715
Jan-31-2008,5137.45,1355.81417,88.07,0.67655
Feb-01-2008,5317.25,1378.547293,88.36,0.67435
Feb-04-2008,5463.50,1395.415172,87.12,0.67355
Feb-05-2008,5483.90,1380.821129,87.77,0.67425
Feb-06-2008,5322.55,1336.641483,86.04,0.68345
Feb-07-2008,5133.25,1326.451722,85.09,0.68305
Feb-08-2008,5120.35,1336.907575,85.99,0.68965
Feb-11-2008,4857.00,1331.293926,87.61,0.68905
Feb-12-2008,4838.25,1339.12708,88.61,0.68915
Feb-13-2008,4929.45,1348.861494,88.18,0.68465
Feb-14-2008,5202.00,1367.210881,88.84,0.68635
Feb-15-2008,5302.90,1348.862463,90.73,0.68375
Feb-18-2008,5276.90,1349.99469,90.11,0.68105
Feb-19-2008,5280.80,1349.99469,90.11,0.68245
Feb-20-2008,5154.45,1348.777883,92.13,0.67825
Feb-21-2008,5191.80,1360.025791,92.45,0.68215
Feb-22-2008,5110.75,1342.527684,92.09,0.67605
Feb-25-2008,5200.70,1353.112143,92.39,0.67455
Feb-26-2008,5270.05,1371.796846,92.86,0.67445
Feb-27-2008,5268.40,1381.288212,94.67,0.67215
Feb-28-2008,5285.10,1380.023471,94.73,0.66115
Feb-29-2008,5223.50,1367.684369,97.41,0.65865
Mar-03-2008,4953.00,1330.632951,97.03,0.65845
Mar-04-2008,4864.25,1331.335964,97.9,0.65925
Mar-05-2008,4921.40,1326.753617,95.3,0.65735
Mar-07-2008,4771.60,1333.702395,98.52,0.65445
Mar-10-2008,4800.40,1293.372134,96.91,0.65095
Mar-11-2008,4865.90,1273.369618,96.11,0.65205
Mar-12-2008,4872.00,1320.648015,97.34,0.65175
Mar-13-2008,4623.60,1308.769765,99.43,0.64505
Mar-14-2008,4745.80,1315.482041,101.28,0.64185
Mar-17-2008,4503.10,1288.139828,100.1,0.64015
Mar-18-2008,4533.00,1276.595457,96.89,0.63465
Mar-19-2008,4573.95,1330.735615,100.96,0.63315
Mar-24-2008,4609.85,1298.420977,95.92,0.63995
Mar-25-2008,4877.50,1349.883741,94.98,0.64905
Mar-26-2008,4828.85,1352.985408,95.58,0.64125
Mar-27-2008,4830.25,1341.127498,97.26,0.63445
Mar-28-2008,4942.00,1325.762764,97.92,0.63335
Mar-31-2008,4734.50,1315.216168,96.2,0.63475
Apr-01-2008,4739.55,1322.703438,93.59,0.63175
Apr-02-2008,4754.20,1370.176789,93.17,0.64025
Apr-03-2008,4771.60,1367.525408,96.15,0.64035
Apr-04-2008,4647.00,1369.306289,93.78,0.63795
Apr-07-2008,4761.20,1370.400079,95.83,0.63575
Apr-08-2008,4709.65,1372.536682,97.68,0.63615
Apr-09-2008,4747.05,1365.536617,97.39,0.63705
Apr-10-2008,4733.00,1354.490396,98.65,0.63305
Apr-11-2008,4777.80,1360.54909,98.92,0.63355
Apr-15-2008,4879.65,1332.82708,99.69,0.63125
Apr-16-2008,4887.30,1334.43309,101.91,0.63275
Apr-17-2008,4958.40,1364.706314,103.48,0.62685
Apr-21-2008,5037.00,1365.558834,104.38,0.62825
Apr-22-2008,5049.30,1388.166598,106.58,0.62945
Apr-23-2008,5022.80,1375.942555,107.29,0.62515
Apr-24-2008,4999.85,1379.933061,107.96,0.62935
Apr-25-2008,5111.70,1388.819215,105.7,0.63905
Apr-28-2008,5089.65,1397.843526,106.73,0.63845
Apr-29-2008,5195.50,1396.366859,107.36,0.63915
Apr-30-2008,5165.90,1390.93896,105.54,0.64105
May-02-2008,5228.20,1385.586515,103.97,0.64195
May-05-2008,5192.25,1413.897446,107.34,0.64795
May-06-2008,5144.65,1407.493627,110.11,0.64575
May-07-2008,5135.50,1418.256626,111.78,0.64275
May-08-2008,5081.70,1392.570793,114.14,0.64955
May-09-2008,4982.60,1397.681987,115.71,0.64925
May-12-2008,5012.65,1388.281023,118.93,0.64745
May-13-2008,4957.80,1403.582585,117.78,0.64415
May-14-2008,5011.75,1403.043295,118.5,0.64525
May-15-2008,5115.25,1408.659052,119.11,0.64665
May-16-2008,5157.70,1423.572045,119.37,0.64595
May-20-2008,5104.95,1425.346535,123.97,0.64155
May-21-2008,5117.65,1413.398025,132.09,0.63825
May-22-2008,5025.45,1390.711396,135.71,0.63445
May-23-2008,4946.55,1394.353938,130.7,0.63665
May-26-2008,4875.05,1375.931923,129.55,0.63355
May-27-2008,4859.80,1375.931923,129.55,0.63375
May-28-2008,4918.35,1385.346735,127.56,0.63585
May-29-2008,4835.30,1390.836609,127.22,0.63975
May-30-2008,4870.10,1398.263292,124.72,0.64415
Jun-02-2008,4739.60,1400.376679,123.97,0.64285
Jun-03-2008,4715.90,1385.67348,124.86,0.64345
Jun-04-2008,4585.60,1377.653396,123.5,0.64745
Jun-05-2008,4676.95,1377.199483,121.72,0.64775
Jun-06-2008,4627.80,1404.047219,125.3,0.64305
Jun-09-2008,4500.95,1360.678313,130.88,0.63515
Jun-10-2008,4449.80,1361.760228,128.34,0.63625
Jun-11-2008,4523.60,1358.442811,128.68,0.64665
Jun-12-2008,4539.35,1335.487419,134.21,0.64255
Jun-13-2008,4517.10,1339.871156,135.12,0.64885
Jun-16-2008,4572.50,1360.029066,134.23,0.65045
Jun-17-2008,4653.00,1360.141864,135.14,0.64575
Jun-18-2008,4582.40,1350.928484,133.88,0.64505
Jun-19-2008,4504.25,1337.810023,135.06,0.64475
Jun-20-2008,4347.55,1342.831921,131.31,0.64505
Jun-23-2008,4266.40,1317.925861,132.62,0.63945
Jun-24-2008,4191.10,1318.001954,133.62,0.64575
Jun-25-2008,4252.65,1314.290114,134.37,0.64135
Jun-26-2008,4315.85,1321.972903,132.57,0.64225
Jun-27-2008,4136.65,1283.151095,135.88,0.63545
Jun-30-2008,4040.55,1278.375396,135.93,0.63495
Jul-01-2008,3896.75,1280.001229,136.28,0.63545
Jul-02-2008,4093.35,1284.914394,137.46,0.63415
Jul-03-2008,3925.75,1261.517276,140.23,0.63005
Jul-04-2008,4016.00,1262.897197,141.93,0.63655
Jul-07-2008,4030.00,1262.897197,141.93,0.63695
Jul-08-2008,3988.55,1252.306827,140.39,0.63845
Jul-09-2008,4157.10,1273.703977,136.61,0.63865
Jul-10-2008,4162.20,1244.689505,136.41,0.63635
Jul-11-2008,4049.00,1253.389264,139.48,0.63355
Jul-14-2008,4039.70,1239.489622,140.89,0.62885
Jul-15-2008,3861.10,1228.297095,142.13,0.62895
Jul-16-2008,3816.70,1214.908405,137.39,0.62825
Jul-17-2008,3947.20,1245.362755,134.34,0.63125
Jul-18-2008,4092.25,1260.322862,129.55,0.63005
Jul-21-2008,4159.50,1260.682332,129.23,0.63135
Jul-22-2008,4240.10,1260.003411,131.51,0.63055
Jul-23-2008,4476.80,1277.003416,129.33,0.63255
Jul-24-2008,4433.55,1282.193146,125.98,0.63705
Jul-25-2008,4311.85,1252.543362,123.16,0.63805
Jul-28-2008,4332.10,1257.76397,120.96,0.63735
Jul-29-2008,4189.85,1234.365823,121.96,0.63485
Jul-30-2008,4313.55,1263.199321,119.77,0.64115
Jul-31-2008,4332.95,1284.260101,122.76,0.64305
Aug-01-2008,4413.55,1267.38091,120.16,0.64115
Aug-04-2008,4395.35,1260.313848,122.4,0.64215
Aug-05-2008,4502.85,1249.014658,119.16,0.64085
Aug-06-2008,4517.55,1284.877281,115.71,0.64655
Aug-07-2008,4523.85,1289.188095,114.89,0.64935
Aug-08-2008,4529.50,1266.068615,115.01,0.65055
Aug-11-2008,4620.40,1296.322184,112.49,0.66525
Aug-12-2008,4552.25,1305.322659,112.39,0.66735
Aug-13-2008,4529.05,1289.587479,110.77,0.67175
Aug-14-2008,4430.70,1285.826947,112.64,0.67255
Aug-18-2008,4393.05,1292.92851,112.37,0.67185
Aug-19-2008,4368.25,1278.600676,111.57,0.67985
Aug-20-2008,4415.75,1266.69143,112.73,0.67865
Aug-21-2008,4283.85,1274.543093,114.95,0.68135
Aug-22-2008,4327.45,1277.72391,121.84,0.67255
Aug-25-2008,4335.35,1292.195946,115.9,0.67615
Aug-26-2008,4337.50,1266.836809,116.85,0.67655
Aug-27-2008,4292.10,1271.513589,117.32,0.68175
Aug-28-2008,4214.00,1281.663792,118.75,0.68045
Aug-29-2008,4360.00,1300.676097,117.44,0.67915
Sep-01-2008,4348.65,1282.827967,116.99,0.68075
Sep-02-2008,4504.00,1282.827967,116.99,0.68405
Sep-04-2008,4447.75,1277.577345,115.31,0.68805
Sep-05-2008,4352.30,1236.827717,112.43,0.69725
Sep-08-2008,4482.30,1242.314345,109.66,0.70075
Sep-09-2008,4468.70,1267.792207,109.31,0.70425
Sep-10-2008,4400.25,1224.507888,106.67,0.70595
Sep-11-2008,4290.30,1232.041172,106.04,0.71265
Sep-12-2008,4228.45,1249.048598,104.73,0.71885
Sep-15-2008,4072.90,1251.700884,105.72,0.70425
Sep-16-2008,4074.90,1192.702089,100.62,0.70395
Sep-17-2008,4008.25,1213.586252,94.97,0.70605
Sep-18-2008,4038.15,1156.386066,98.49,0.70705
Sep-19-2008,4245.25,1206.514829,99.84,0.69495
Sep-22-2008,4223.05,1255.075135,104.8,0.69375
Sep-23-2008,4126.90,1207.093383,110.23,0.68145
Sep-24-2008,4161.25,1188.217531,106.92,0.68025
Sep-25-2008,4110.55,1185.86818,107.01,0.68115
Sep-26-2008,3985.25,1209.179476,109.56,0.68295
Sep-29-2008,3850.05,1213.012846,109.4,0.68445
Sep-30-2008,3921.20,1106.391034,101.77,0.69385
Oct-01-2008,3950.75,1166.361418,105.52,0.71055
Oct-03-2008,3818.30,1161.064801,102.9,0.71265
Oct-06-2008,3602.35,1099.23371,97.72,0.72495
Oct-07-2008,3606.60,1056.887447,92.6,0.73995
Oct-08-2008,3513.65,996.232226,94.55,0.73505
Oct-10-2008,3279.95,984.941548,94.76,0.73145
Oct-13-2008,3490.70,899.216329,87.69,0.74175
Oct-14-2008,3518.65,1003.353202,89.98,0.73675
Oct-15-2008,3338.40,998.012038,87.84,0.73145
Oct-16-2008,3269.30,907.839873,85.05,0.73675
Oct-17-2008,3074.35,946.426801,82.68,0.74695
Oct-20-2008,3122.80,940.552025,84.25,0.74345
Oct-21-2008,3234.90,985.396096,86.49,0.75075
Oct-22-2008,3065.15,955.05422,86.4,0.75945
Oct-23-2008,2943.15,896.783652,82.01,0.77705
Oct-24-2008,2584.00,908.113922,82.81,0.77685
Oct-27-2008,2524.20,876.769587,80.44,0.78565
Oct-28-2008,2684.60,848.91983,79.35,0.80135
Oct-29-2008,2697.05,940.505121,77.76,0.80095
Oct-31-2008,2885.60,930.092434,82.59,0.77615
Nov-03-2008,3043.85,968.75377,85.77,0.78575
Nov-04-2008,3142.10,966.30344,83.42,0.78645
Nov-05-2008,2994.95,1005.753341,90.28,0.77045
Nov-06-2008,2892.65,952.767392,86.14,0.7682
Nov-07-2008,2973.00,904.884359,82.26,0.78585
Nov-10-2008,3148.25,930.992881,82.79,0.78325
Nov-11-2008,2938.65,919.208671,82.2,0.78145
Nov-12-2008,2848.45,898.954922,80.08,0.79565
Nov-14-2008,2810.35,852.301813,77.98,0.79775
Nov-17-2008,2799.55,873.291209,79.31,0.7873
Nov-18-2008,2683.15,850.749341,77.92,0.78885
Nov-19-2008,2635.00,859.11576,77.21,0.79085
Nov-20-2008,2553.15,806.575894,77.89,0.7952
Nov-21-2008,2693.45,752.435765,75.58,0.79735
